qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NZ_JBRDZN010000002.1	gb|AF104442.1|+|193-1054|ARO:3000923|TEM-54	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AM941159.1|+|208-1069|ARO:3001022|TEM-156	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AF351241.1|+|89-950|ARO:3000957|TEM-90	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|FJ873740.1|+|0-858|ARO:3001035|TEM-169	99.650	858	3	0	71761	72618	858	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AF148851.1|+|5-866|ARO:3001060|SHV-2	99.535	861	4	0	41613	42473	1	861	0.0	1568
NZ_JBRDZN010000002.1	gb|FJ668814.1|+|76-937|ARO:3001059|SHV-1	99.535	861	4	0	41613	42473	1	861	0.0	1568
NZ_JBRDZN010000002.1	gb|AY092401.1|+|0-861|ARO:3000963|TEM-96	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AY027590.1|+|112-973|ARO:3000955|TEM-88	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|GQ149347.1|+|5269-6130|ARO:3001037|TEM-171	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|KF513177.1|+|0-861|ARO:3001356|SHV-172	99.535	861	4	0	41613	42473	1	861	0.0	1568
NZ_JBRDZN010000002.1	gb|AJ012256.1|+|208-1069|ARO:3000939|TEM-73	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AY101764.1|+|206-1067|ARO:3000970|TEM-107	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AJ866284.2|+|0-861|ARO:3001116|SHV-61	99.535	861	4	0	41613	42473	1	861	0.0	1568
NZ_JBRDZN010000002.1	gb|HQ529916.1|+|110-971|ARO:3001045|TEM-183	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|U95363.2|+|0-861|ARO:3000912|TEM-43	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|AY628175.1|+|210-1071|ARO:3000972|TEM-109	99.535	861	4	0	71758	72618	861	1	0.0	1568
NZ_JBRDZN010000002.1	gb|NG_068211.1|+|100-961|ARO:3001165|SHV-116	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_067162.1|+|0-861|ARO:3001164|SHV-115	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_071226.1|+|0-861|ARO:3005273|TEM-243	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_061611.1|+|0-861|ARO:3005267|TEM-236	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_062287.1|+|0-861|ARO:3005243|SHV-215	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_050058.1|+|0-861|ARO:3005239|SHV-193	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_062299.1|+|0-861|ARO:3005233|SHV-227	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_055503.1|+|0-861|ARO:3005232|SHV-199	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_062298.1|+|0-861|ARO:3005228|SHV-226	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_051169.1|+|0-861|ARO:3005223|SHV-194	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|LT985229.1|+|36107-36968|ARO:3001063|SHV-4	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|KF705208.1|+|0-861|ARO:3001362|SHV-179	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|JX121131.1|+|0-858|ARO:3001203|SHV-165	99.534	858	4	0	41613	42470	1	858	0.0	1563
NZ_JBRDZN010000002.1	gb|KF705209.1|+|0-861|ARO:3001361|SHV-178	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|JX013655.1|+|0-861|ARO:3001185|SHV-145	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|JN254627.1|+|0-861|ARO:3001049|TEM-189	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|FJ807656.1|+|0-861|ARO:3001020|TEM-154	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AM941844.1|+|0-861|ARO:3001336|SHV-98	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AF427128.1|+|208-1069|ARO:3000949|TEM-82	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|JX121121.1|+|0-858|ARO:3001193|SHV-154	99.534	858	4	0	41613	42470	1	858	0.0	1563
NZ_JBRDZN010000002.1	gb|AF547625.1|+|0-861|ARO:3001103|SHV-45	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|LN515533.1|+|0-867|ARO:3003154|SHV-187	99.193	867	7	0	41607	42473	1	867	0.0	1563
NZ_JBRDZN010000002.1	gb|AF427127.1|+|208-1069|ARO:3000948|TEM-81	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AM941848.1|+|0-861|ARO:3001156|SHV-107	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|HQ637576.1|+|0-861|ARO:3001179|SHV-135	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AF227204.1|+|73-934|ARO:3001084|SHV-26	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AM176555.2|+|0-861|ARO:3001134|SHV-80	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|KF513178.1|+|0-861|ARO:3001357|SHV-173	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|DQ105529.2|+|0-861|ARO:3001013|TEM-146	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AM176549.2|+|30-891|ARO:3001128|SHV-74	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AY826417.1|+|0-861|ARO:3001000|TEM-136	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AF208796.2|+|0-861|ARO:3001083|SHV-25	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|KC149518.1|+|0-861|ARO:3001369|TEM-153	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|JX121128.1|+|0-861|ARO:3001200|SHV-161	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|NG_050256.1|+|100-961|ARO:3000896|TEM-26	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AY210887.1|+|111-972|ARO:3001104|SHV-46	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|X57972.1|+|339-1200|ARO:3000878|TEM-6	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|FJ624872.1|+|2-854|ARO:3002319|KPC-9	99.765	852	2	0	32759	33610	1	852	0.0	1563
NZ_JBRDZN010000002.1	gb|EF373973.1|+|0-861|ARO:3001149|SHV-97	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|JQ029959.1|+|28-889|ARO:3001184|SHV-142	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|DQ105528.2|+|0-861|ARO:3001012|TEM-145	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|KM233164.1|+|0-861|ARO:3003152|SHV-185	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|DQ174307.1|+|4-865|ARO:3001122|SHV-67	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|DQ174308.1|+|4-865|ARO:3001123|SHV-69	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AF467947.1|+|0-861|ARO:3001094|SHV-36	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AY589493.1|+|166-1027|ARO:3000975|TEM-112	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|AM176553.2|+|30-891|ARO:3001132|SHV-78	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|AB049569.1|+|0-861|ARO:3000958|TEM-91	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|GU932590.1|+|0-861|ARO:3001175|SHV-128	99.419	861	5	0	41613	42473	1	861	0.0	1563
NZ_JBRDZN010000002.1	gb|U36911.1|+|1429-2290|ARO:3000979|TEM-116	99.419	861	5	0	71758	72618	861	1	0.0	1563
NZ_JBRDZN010000002.1	gb|EU274581.1|+|0-861|ARO:3001153|SHV-104	99.419	860	5	0	41614	42473	2	861	0.0	1561
NZ_JBRDZN010000002.1	gb|OK086971.1|+|0-897|ARO:3007449|KPC-97	98.328	897	0	1	32744	33625	1	897	0.0	1559
NZ_JBRDZN010000002.1	gb|MZ569034.1|+|0-897|ARO:3007102|KPC-93	98.328	897	0	1	32744	33625	1	897	0.0	1559
NZ_JBRDZN010000002.1	gb|NG_050308.1|+|0-861|ARO:3006140|TEM-99	99.648	853	3	0	71758	72610	861	9	0.0	1559
NZ_JBRDZN010000002.1	gb|JX121122.1|+|0-858|ARO:3001194|SHV-155	99.533	856	4	0	41613	42468	1	856	0.0	1559
NZ_JBRDZN010000002.1	gb|JX121115.1|+|0-858|ARO:3001187|SHV-148	99.533	856	4	0	41613	42468	1	856	0.0	1559
NZ_JBRDZN010000002.1	gb|AJ416346.1|+|556-1432|ARO:3001883|CTX-M-21	98.856	874	10	0	79570	80443	874	1	0.0	1559
NZ_JBRDZN010000002.1	gb|ON651488.1|+|0-861|ARO:3007451|TEM-247	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_050020.1|+|0-861|ARO:3001346|SHV-146	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_052651.1|+|0-861|ARO:3005256|TEM-225	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_050245.1|+|0-861|ARO:3001389|TEM-212	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|MF804906.1|+|0-867|ARO:3005253|SHV-202	99.077	867	8	0	41607	42473	1	867	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062289.1|+|0-861|ARO:3005250|SHV-217	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062281.1|+|0-861|ARO:3005242|SHV-209	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062297.1|+|0-861|ARO:3005241|SHV-225	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062296.1|+|0-861|ARO:3005240|SHV-224	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062283.1|+|0-861|ARO:3005230|SHV-211	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062282.1|+|0-861|ARO:3005225|SHV-210	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_056416.1|+|0-861|ARO:3005260|TEM-229	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_062244.1|+|0-861|ARO:3005211|SHV-201	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|U20270.1|+|124-985|ARO:3001066|SHV-7	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|JQ926986.1|+|0-861|ARO:3001345|SHV-144	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AY288915.1|+|0-861|ARO:3001107|SHV-50	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AF293345.1|+|0-861|ARO:3001085|SHV-27	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|M88143.1|+|367-1228|ARO:3000884|TEM-12	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|JX042489.1|+|141-1002|ARO:3000890|TEM-19	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|AF535127.1|+|208-1069|ARO:3000978|TEM-115	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|AF535128.1|+|0-861|ARO:3001098|SHV-40	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AF347054.1|+|208-1069|ARO:3000947|TEM-80	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|HQ877606.1|+|0-861|ARO:3001056|TEM-197	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|HQ877615.1|+|0-861|ARO:3001159|SHV-110	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|DQ322460.1|+|15-876|ARO:3001139|SHV-85	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AJ318093.1|+|0-861|ARO:3000960|TEM-93	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|EF373970.1|+|0-861|ARO:3001146|SHV-94	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|DQ174305.1|+|4-865|ARO:3001120|SHV-65	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AM176556.2|+|25-886|ARO:3001135|SHV-81	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|KJ776406.1|+|16-877|ARO:3001340|SHV-119	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|EU418913.1|+|16-877|ARO:3001158|SHV-109	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|EU032604.1|+|0-861|ARO:3001152|SHV-103	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AM176552.2|+|30-891|ARO:3001131|SHV-77	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|EF373971.1|+|0-861|ARO:3001148|SHV-96	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|KM233165.1|+|0-861|ARO:3003153|SHV-186	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|JF795538.1|+|0-861|ARO:3001374|TEM-185	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|JQ388884.1|+|0-861|ARO:3001183|SHV-141	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AY223863.1|+|170-1031|ARO:3001113|SHV-57	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AY243512.1|+|208-1069|ARO:3000982|TEM-120	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|JX121120.1|+|0-858|ARO:3001192|SHV-153	99.417	858	5	0	41613	42470	1	858	0.0	1557
NZ_JBRDZN010000002.1	gb|AM176557.2|+|0-861|ARO:3001136|SHV-82	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|Y13612.1|+|0-861|ARO:3000921|TEM-52	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|AF427130.1|+|208-1069|ARO:3000951|TEM-84	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|JX121123.1|+|0-861|ARO:3001195|SHV-156	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|KY432484.1|+|0-861|ARO:3001051|TEM-191	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|AY528718.1|+|413-1274|ARO:3001106|SHV-49	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AB551737.1|+|14-875|ARO:3001177|SHV-133	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|X54606.1|+|214-1075|ARO:3000874|TEM-2	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|U92041.1|+|0-861|ARO:3001067|SHV-8	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|DQ679961.1|+|114-975|ARO:3001021|TEM-155	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|KP050487.1|+|0-861|ARO:3001350|SHV-180	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|JX121119.1|+|0-858|ARO:3001191|SHV-152	99.417	858	5	0	41613	42470	1	858	0.0	1557
NZ_JBRDZN010000002.1	gb|HQ661362.1|+|71-932|ARO:3001168|SHV-121	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AY070258.1|+|0-861|ARO:3001093|SHV-35	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|DQ193536.1|+|0-861|ARO:3001141|SHV-89	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|EU586041.1|+|0-861|ARO:3001112|SHV-56	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|KP050489.1|+|0-861|ARO:3001364|SHV-182	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|Y10279.1|+|0-861|ARO:3000916|TEM-47	99.303	861	6	0	71758	72618	861	1	0.0	1557
NZ_JBRDZN010000002.1	gb|AM176554.2|+|30-891|ARO:3001133|SHV-79	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|AB023477.1|+|0-861|ARO:3001082|SHV-24	99.303	861	6	0	41613	42473	1	861	0.0	1557
NZ_JBRDZN010000002.1	gb|NG_050307.1|+|0-861|ARO:3006139|TEM-98	99.531	853	4	0	71758	72610	861	9	0.0	1554
NZ_JBRDZN010000002.1	gb|AM176558.2|+|0-861|ARO:3001137|SHV-83	99.302	859	6	0	41615	42473	3	861	0.0	1554
NZ_JBRDZN010000002.1	gb|NG_050009.1|+|100-961|ARO:3001341|SHV-132	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_062293.1|+|0-861|ARO:3005252|SHV-221	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_050059.1|+|0-861|ARO:3005237|SHV-1b-b	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_062279.1|+|0-861|ARO:3005236|SHV-207	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_062291.1|+|0-861|ARO:3005231|SHV-219	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_051521.1|+|0-861|ARO:3005229|SHV-196	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_062278.1|+|0-861|ARO:3005227|SHV-206	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_062288.1|+|0-861|ARO:3005215|SHV-216	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_052582.1|+|0-861|ARO:3005214|SHV-197	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|NG_057581.1|+|0-861|ARO:3005264|TEM-233	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|KX092356.1|+|192-1053|ARO:3001062|SHV-3	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AY259119.1|+|116-977|ARO:3001102|SHV-44	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|KP050494.1|+|0-861|ARO:3003156|SHV-189	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121126.1|+|0-858|ARO:3001198|SHV-159	99.301	858	6	0	41613	42470	1	858	0.0	1552
NZ_JBRDZN010000002.1	gb|AF104441.1|+|193-1054|ARO:3000922|TEM-53	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AB372881.1|+|8-869|ARO:3001160|SHV-111	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|EF373972.1|+|0-861|ARO:3001147|SHV-95	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|DAGGVK010000093.1|+|2639-3500|ARO:3001138|SHV-84	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JQ341060.1|-|881-1742|ARO:3001344|SHV-143	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|EF136377.1|+|0-861|ARO:3001026|TEM-160	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AY263404.1|+|0-861|ARO:3001105|SHV-48	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|EU342351.1|+|172-1033|ARO:3001118|SHV-63	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|DQ909059.1|+|0-861|ARO:3001023|TEM-157	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|DAGGWD010000033.1|+|85-946|ARO:3001077|SHV-19	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121114.1|+|0-858|ARO:3001186|SHV-147	99.301	858	6	0	41613	42470	1	858	0.0	1552
NZ_JBRDZN010000002.1	gb|X95401.1|+|208-1069|ARO:3000914|TEM-45	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AJ863560.2|+|0-861|ARO:3001111|SHV-55	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AJ746225.1|+|0-861|ARO:3000993|TEM-129	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121125.1|+|0-858|ARO:3001197|SHV-158	99.301	858	6	0	41613	42470	1	858	0.0	1552
NZ_JBRDZN010000002.1	gb|EF373969.1|+|0-861|ARO:3001145|SHV-93	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JX268631.1|+|0-861|ARO:3001091|SHV-33	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AJ239002.1|+|0-861|ARO:3000935|TEM-68	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121124.1|+|0-861|ARO:3001196|SHV-157	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121117.1|+|0-858|ARO:3001189|SHV-150	99.301	858	6	0	41613	42470	1	858	0.0	1552
NZ_JBRDZN010000002.1	gb|AF226622.1|+|54-915|ARO:3001073|SHV-14	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|EU024485.1|+|0-861|ARO:3001151|SHV-102	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AJ866285.2|+|0-861|ARO:3001117|SHV-62	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|KF663615.1|+|0-858|ARO:3001390|TEM-213	99.301	858	6	0	71761	72618	858	1	0.0	1552
NZ_JBRDZN010000002.1	gb|EF136376.1|+|0-861|ARO:3001025|TEM-159	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|HM751100.1|+|0-861|ARO:3001157|SHV-108	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AY661885.1|+|48-909|ARO:3001088|SHV-30	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AM176550.2|+|30-891|ARO:3001129|SHV-75	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AY072920.1|+|0-861|ARO:3000973|TEM-110	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AY528425.1|+|0-861|ARO:3000997|TEM-133	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AY079099.1|+|148-1009|ARO:3001096|SHV-38	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AF203816.1|+|210-1071|ARO:3000937|TEM-71	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|AY037778.1|+|91-952|ARO:3001090|SHV-32	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AY874537.1|+|177-1038|ARO:3000883|TEM-11	99.187	861	7	0	71758	72618	861	1	0.0	1552
NZ_JBRDZN010000002.1	gb|EU155018.1|+|0-861|ARO:3001150|SHV-101	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|FJ194944.1|+|46-907|ARO:3001154|SHV-105	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AF535130.1|+|0-861|ARO:3001100|SHV-42	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|AF535129.1|+|0-861|ARO:3001099|SHV-41	99.187	861	7	0	41613	42473	1	861	0.0	1552
NZ_JBRDZN010000002.1	gb|JX121130.1|+|0-858|ARO:3001202|SHV-163	99.299	856	6	0	41613	42468	1	856	0.0	1548
NZ_JBRDZN010000002.1	gb|AF506748.1|+|38-899|ARO:3000971|TEM-108	99.414	853	5	0	71758	72610	861	9	0.0	1548
